Date,score,vote,weighted_votes,pred
2021-03-22 21:00:00,0.045527254829580394,1.0,0.3363830466785825,0.672766093357165
2021-03-22 22:00:00,0.0,0.0,0.0,0.0
2021-03-22 23:00:00,0.0,0.0,0.0,0.0
2021-03-23 00:00:00,0.0,0.0,0.0,0.0
2021-03-23 01:00:00,0.0,0.0,0.0,0.0
2021-03-23 02:00:00,0.0,0.0,0.0,0.0
2021-03-23 03:00:00,0.13908371272712353,2.0,0.5557340653096572,1.1114681306193144
2021-03-23 04:00:00,0.0,0.0,0.0,0.0
2021-03-23 05:00:00,0.0,0.0,0.0,0.0
2021-03-23 06:00:00,0.10122695375368562,3.0,0.726686881780133,1.453373763560266
2021-03-23 07:00:00,0.0,0.0,0.0,0.0
2021-03-23 08:00:00,0.0,0.0,0.0,0.0
2021-03-23 09:00:00,0.0,0.0,0.0,0.0
2021-03-23 10:00:00,0.10726193474953243,4.0,1.0,2.0
2021-03-23 11:00:00,0.0,0.0,0.0,0.0
2021-03-23 12:00:00,0.0,0.0,0.0,0.0
2021-03-23 13:00:00,0.0,0.0,0.0,0.0
2021-03-23 14:00:00,0.0,0.0,0.0,0.0
2021-03-23 15:00:00,0.10604300551708004,4.0,1.0,2.0
2021-03-23 16:00:00,0.0,0.0,0.0,0.0
2021-03-23 17:00:00,0.0,0.0,0.0,0.0
2021-03-23 18:00:00,0.0,0.0,0.0,0.0
2021-03-23 19:00:00,0.0,0.0,0.0,0.0
2021-03-23 20:00:00,0.0,0.0,0.0,0.0
2021-03-23 21:00:00,0.017522339520153602,4.0,1.0,2.0
2021-03-23 22:00:00,0.0,0.0,0.0,0.0
2021-03-23 23:00:00,0.0,0.0,0.0,0.0
2021-03-24 00:00:00,0.0,0.0,0.0,0.0
2021-03-24 01:00:00,0.0,0.0,0.0,0.0
2021-03-24 02:00:00,0.0,0.0,0.0,0.0
2021-03-24 03:00:00,0.1156150120451836,4.0,1.0,2.0
2021-03-24 04:00:00,0.0,0.0,0.0,0.0
2021-03-24 05:00:00,0.0,0.0,0.0,0.0
2021-03-24 06:00:00,0.008557359389088246,1.0,0.3363830466785825,0.672766093357165
2021-03-24 07:00:00,0.0,0.0,0.0,0.0
2021-03-24 08:00:00,0.0,0.0,0.0,0.0
2021-03-24 09:00:00,0.0,0.0,0.0,0.0
2021-03-24 10:00:00,0.028240465422527797,2.0,0.5557340653096572,1.1114681306193144
2021-03-24 11:00:00,0.0,0.0,0.0,0.0
2021-03-24 12:00:00,0.0,0.0,0.0,0.0
2021-03-24 13:00:00,0.0,0.0,0.0,0.0
2021-03-24 14:00:00,0.0,0.0,0.0,0.0
2021-03-24 15:00:00,0.02873045558236923,3.0,0.726686881780133,1.453373763560266
2021-03-24 16:00:00,0.0,0.0,0.0,0.0
2021-03-24 17:00:00,0.0,0.0,0.0,0.0
2021-03-24 18:00:00,0.0,0.0,0.0,0.0
2021-03-24 19:00:00,0.0,0.0,0.0,0.0
2021-03-24 20:00:00,0.0,0.0,0.0,0.0
2021-03-24 21:00:00,0.030390667141265176,4.0,1.0,2.0
2021-03-24 22:00:00,0.0,0.0,0.0,0.0
2021-03-24 23:00:00,0.0,0.0,0.0,0.0
2021-03-25 00:00:00,0.0,0.0,0.0,0.0
2021-03-25 01:00:00,0.0,0.0,0.0,0.0
2021-03-25 02:00:00,0.0,0.0,0.0,0.0
2021-03-25 03:00:00,0.1332652986198414,4.0,1.0,2.0
2021-03-25 04:00:00,0.0,0.0,0.0,0.0
2021-03-25 05:00:00,0.0,0.0,0.0,0.0
2021-03-25 06:00:00,0.05728801346861701,2.0,0.32723390664283497,0.6544678132856699
2021-03-25 07:00:00,0.0,0.0,0.0,0.0
2021-03-25 08:00:00,0.0,0.0,0.0,0.0
2021-03-25 09:00:00,0.0,0.0,0.0,0.0
2021-03-25 10:00:00,0.05498528694147893,2.0,0.5612979627378506,1.1225959254757012
2021-03-25 11:00:00,0.0,0.0,0.0,0.0
2021-03-25 12:00:00,0.0,0.0,0.0,0.0
2021-03-25 13:00:00,0.0,0.0,0.0,0.0
2021-03-25 14:00:00,0.0,0.0,0.0,0.0
2021-03-25 15:00:00,0.007585672799906054,1.0,0.3363830466785825,0.672766093357165
2021-03-25 16:00:00,0.0,0.0,0.0,0.0
2021-03-25 17:00:00,0.0,0.0,0.0,0.0
2021-03-25 18:00:00,0.0,0.0,0.0,0.0
2021-03-25 19:00:00,0.0,0.0,0.0,0.0
2021-03-25 20:00:00,0.0,0.0,0.0,0.0
2021-03-25 21:00:00,0.0073874083123220274,2.0,0.5557340653096572,1.1114681306193144
2021-03-25 22:00:00,0.0,0.0,0.0,0.0
2021-03-25 23:00:00,0.0,0.0,0.0,0.0
2021-03-26 00:00:00,0.0,0.0,0.0,0.0
2021-03-26 01:00:00,0.0,0.0,0.0,0.0
2021-03-26 02:00:00,0.0,0.0,0.0,0.0
2021-03-26 03:00:00,0.050336458834521945,3.0,0.726686881780133,1.453373763560266
2021-03-26 04:00:00,0.0,0.0,0.0,0.0
2021-03-26 05:00:00,0.0,0.0,0.0,0.0
2021-03-26 06:00:00,0.035690919117663096,2.0,0.32723390664283497,0.6544678132856699
2021-03-26 07:00:00,0.0,0.0,0.0,0.0
2021-03-26 08:00:00,0.0,0.0,0.0,0.0
2021-03-26 09:00:00,0.0,0.0,0.0,0.0
2021-03-26 10:00:00,0.06307632939755417,4.0,1.0,2.0
2021-03-26 11:00:00,0.0,0.0,0.0,0.0
2021-03-26 12:00:00,0.0,0.0,0.0,0.0
2021-03-26 13:00:00,0.0,0.0,0.0,0.0
2021-03-26 14:00:00,0.0,0.0,0.0,0.0
2021-03-26 15:00:00,0.03470638093486367,0.0,-0.014671726298116453,-0.029343452596232906
2021-03-26 16:00:00,0.0,0.0,0.0,0.0
2021-03-26 17:00:00,0.0,0.0,0.0,0.0
2021-03-26 18:00:00,0.0,0.0,0.0,0.0
2021-03-26 19:00:00,0.0,0.0,0.0,0.0
2021-03-26 20:00:00,0.0,0.0,0.0,0.0
2021-03-26 21:00:00,0.010405626675099266,0.0,0.014671726298116453,0.029343452596232906
2021-03-26 22:00:00,0.0,0.0,0.0,0.0
2021-03-26 23:00:00,0.0,0.0,0.0,0.0
2021-03-27 00:00:00,0.0,0.0,0.0,0.0
2021-03-27 01:00:00,0.0,0.0,0.0,0.0
2021-03-27 02:00:00,0.0,0.0,0.0,0.0
2021-03-27 03:00:00,0.0,0.0,0.0,0.0
2021-03-27 04:00:00,0.0,0.0,0.0,0.0
2021-03-27 05:00:00,0.0,0.0,0.0,0.0
2021-03-27 06:00:00,0.08152676996330215,2.0,0.5557340653096572,1.1114681306193144
2021-03-27 07:00:00,0.0,0.0,0.0,0.0
2021-03-27 08:00:00,0.0,0.0,0.0,0.0
2021-03-27 09:00:00,0.0,0.0,0.0,0.0
2021-03-27 10:00:00,0.10160916613245373,0.0,0.11703202804750781,0.23406405609501563
2021-03-27 11:00:00,0.0,0.0,0.0,0.0
2021-03-27 12:00:00,0.0,0.0,0.0,0.0
2021-03-27 13:00:00,0.0,0.0,0.0,0.0
2021-03-27 14:00:00,0.0,0.0,0.0,0.0
2021-03-27 15:00:00,0.18182231731125495,1.0,0.3847812488391815,0.769562497678363
2021-03-27 16:00:00,0.0,0.0,0.0,0.0
2021-03-27 17:00:00,0.0,0.0,0.0,0.0
2021-03-27 18:00:00,0.0,0.0,0.0,0.0
2021-03-27 19:00:00,0.0,0.0,0.0,0.0
2021-03-27 20:00:00,0.0,0.0,0.0,0.0
2021-03-27 21:00:00,0.13754702375279698,2.0,0.32723390664283497,0.6544678132856699
2021-03-27 22:00:00,0.0,0.0,0.0,0.0
2021-03-27 23:00:00,0.0,0.0,0.0,0.0
2021-03-28 00:00:00,0.0,0.0,0.0,0.0
2021-03-28 01:00:00,0.0,0.0,0.0,0.0
2021-03-28 02:00:00,0.0,0.0,0.0,0.0
2021-03-28 03:00:00,0.1869486628214686,2.0,0.5612979627378506,1.1225959254757012
2021-03-28 04:00:00,0.0,0.0,0.0,0.0
2021-03-28 05:00:00,0.0,0.0,0.0,0.0
2021-03-28 06:00:00,0.2229498210829743,2.0,0.6580943670590486,1.3161887341180971
2021-03-28 07:00:00,0.0,0.0,0.0,0.0
2021-03-28 08:00:00,0.0,0.0,0.0,0.0
2021-03-28 09:00:00,0.0,0.0,0.0,0.0
2021-03-28 10:00:00,0.0,0.0,0.0,0.0
2021-03-28 11:00:00,0.0,0.0,0.0,0.0
2021-03-28 12:00:00,0.0,0.0,0.0,0.0
2021-03-28 13:00:00,0.0,0.0,0.0,0.0
2021-03-28 14:00:00,0.0,0.0,0.0,0.0
2021-03-28 15:00:00,0.01677319914774015,1.0,0.3363830466785825,0.672766093357165
2021-03-28 16:00:00,0.0,0.0,0.0,0.0
2021-03-28 17:00:00,0.0,0.0,0.0,0.0
2021-03-28 18:00:00,0.0,0.0,0.0,0.0
2021-03-28 19:00:00,0.0,0.0,0.0,0.0
2021-03-28 20:00:00,0.0,0.0,0.0,0.0
2021-03-28 21:00:00,0.11833416443779557,2.0,0.5557340653096572,1.1114681306193144
2021-03-28 22:00:00,0.0,0.0,0.0,0.0
2021-03-28 23:00:00,0.0,0.0,0.0,0.0
2021-03-29 00:00:00,0.0,0.0,0.0,0.0
2021-03-29 01:00:00,0.0,0.0,0.0,0.0
2021-03-29 02:00:00,0.0,0.0,0.0,0.0
2021-03-29 03:00:00,0.19245357148253922,3.0,0.726686881780133,1.453373763560266
2021-03-29 04:00:00,0.0,0.0,0.0,0.0
2021-03-29 05:00:00,0.0,0.0,0.0,0.0
2021-03-29 06:00:00,0.1726732852803844,4.0,1.0,2.0
2021-03-29 07:00:00,0.0,0.0,0.0,0.0
2021-03-29 08:00:00,0.0,0.0,0.0,0.0
2021-03-29 09:00:00,0.0,0.0,0.0,0.0
2021-03-29 10:00:00,0.18093483399408625,4.0,1.0,2.0
